  [488/2513·482] TGEANKERTXFFFTTTBLEIB@5 edges=21 letters=21 loops=3 central=T dead at the board                      7591s  39.0M/s ETA 101.3 min
  [489/2513·483] TGEANKERTXFFFTTTBLEIB@7 edges=21 letters=21 loops=3 central=T dead at the board                      7605s  39.0M/s ETA 101.0 min
  [490/2513·484] TGEANKERTXFFFTTTBLEIB@13 edges=21 letters=21 loops=3 central=T dead at the board                      7615s  39.0M/s ETA 100.7 min
  [491/2513·485] OVIERUNDUUUZWOFUNFDR@0 edges=20 letters=20 loops=3 central=U dead at the board                      7627s  39.1M/s ETA 100.4 min
  [492/2513·486] OVIERUNDUUUZWOFUNFDR@8 edges=20 letters=19 loops=3 central=U dead at the board                      7640s  39.1M/s ETA 100.1 min
  [493/2513·487] OVIERUNDUUUZWOFUNFDR@25 edges=20 letters=19 loops=3 central=R dead at the board                      7651s  39.1M/s ETA  99.8 min
  [494/2513·488] OVIERUNDUUUZWOFUNFDR@27 edges=20 letters=19 loops=3 central=R dead at the board                      7664s  39.1M/s ETA  99.5 min
  [495/2513·489] OVIERUNDUUUZWOFUNFDR@29 edges=20 letters=20 loops=3 central=U dead at the board                      7677s  39.1M/s ETA  99.2 min
  [496/2513·490] OVIERUNDUUUZWOFUNFDR@36 edges=20 letters=20 loops=3 central=U dead at the board                      7691s  39.1M/s ETA  98.9 min
  [497/2513·491] OVIERUNDUUUZWOFUNFDR@37 edges=20 letters=20 loops=3 central=U dead at the board                      7703s  39.1M/s ETA  98.6 min
  [498/2513·492] OVIERUNDUUUZWOFUNFDR@45 edges=20 letters=19 loops=3 central=U dead at the board                      7720s  39.1M/s ETA  98.3 min
  [499/2513·493] OVIERUNDUUUZWOFUNFDR@47 edges=20 letters=19 loops=3 central=U    1505 stops → 0 valid 10-plug completions    7729s  39.2M/s ETA  98.0 min
  [500/2513·494] OVIERUNDUUUZWOFUNFDR@51 edges=20 letters=20 loops=3 central=U dead at the board                      7744s  39.2M/s ETA  97.7 min
  [501/2513·495] UUUFUNFDREIVIERKKNO@2 edges=19 letters=19 loops=3 central=E dead at the board                      7753s  39.2M/s ETA  97.4 min
  [502/2513·496] UUUFUNFDREIVIERKKNO@6 edges=19 letters=19 loops=3 central=U dead at the board                      7765s  39.2M/s ETA  97.1 min
  [503/2513·497] UUUFUNFDREIVIERKKNO@9 edges=19 letters=18 loops=3 central=U dead at the board                      7778s  39.2M/s ETA  96.8 min
  [504/2513·498] UUUFUNFDREIVIERKKNO@11 edges=19 letters=17 loops=3 central=U dead at the board                      7790s  39.3M/s ETA  96.5 min
  [505/2513·499] UUUFUNFDREIVIERKKNO@17 edges=19 letters=17 loops=3 central=R dead at the board                      7802s  39.3M/s ETA  96.2 min
  [506/2513·500] UUUFUNFDREIVIERKKNO@19 edges=19 letters=17 loops=3 central=R dead at the board                      7812s  39.3M/s ETA  95.8 min
  [507/2513·501] UUUFUNFDREIVIERKKNO@32 edges=19 letters=17 loops=3 central=R dead at the board                      7826s  39.3M/s ETA  95.5 min
  [508/2513·502] UUUFUNFDREIVIERKKNO@45 edges=19 letters=18 loops=3 central=U dead at the board                      7834s  39.4M/s ETA  95.2 min
  [509/2513·503] UUUFUNFDREIVIERKKNO@49 edges=19 letters=19 loops=3 central=U dead at the board                      7847s  39.4M/s ETA  94.9 min
  [510/2513·504] VVVUUUDREINULEINSVI@0 edges=19 letters=18 loops=3 central=E dead at the board                      7859s  39.4M/s ETA  94.6 min
  [511/2513·505] VVVUUUDREINULEINSVI@8 edges=19 letters=18 loops=3 central=U dead at the board                      7873s  39.4M/s ETA  94.3 min
  [512/2513·506] VVVUUUDREINULEINSVI@10 edges=19 letters=18 loops=3 central=U dead at the board                      7888s  39.4M/s ETA  94.1 min
  [513/2513·507] VVVUUUDREINULEINSVI@12 edges=19 letters=18 loops=3 central=U   88731 stops → 0 valid 10-plug completions    7901s  39.4M/s ETA  93.8 min
  [514/2513·508] VVVUUUDREINULEINSVI@15 edges=19 letters=17 loops=3 central=V dead at the board                      7910s  39.4M/s ETA  93.4 min
  [515/2513·509] VVVUUUDREINULEINSVI@29 edges=19 letters=17 loops=3 central=V dead at the board                      7922s  39.5M/s ETA  93.1 min
  [516/2513·510] VVVUUUDREINULEINSVI@30 edges=19 letters=17 loops=3 central=V dead at the board                      7933s  39.5M/s ETA  92.8 min
  [517/2513·511] VVVUUUDREINULEINSVI@36 edges=19 letters=17 loops=3 central=V dead at the board                      7944s  39.5M/s ETA  92.5 min
  [518/2513·512] VVVUUUDREINULEINSVI@51 edges=19 letters=18 loops=3 central=V dead at the board                      7955s  39.5M/s ETA  92.2 min
  [519/2513·513] VVVUUUDREINULEINSVI@53 edges=19 letters=19 loops=3 central=V dead at the board                      7965s  39.6M/s ETA  91.9 min
  [520/2513·514] UUUZWODREISECHSFUNF@0 edges=19 letters=20 loops=3 central=E dead at the board                      7974s  39.6M/s ETA  91.5 min
  [521/2513·515] UUUZWODREISECHSFUNF@16 edges=19 letters=18 loops=3 central=U dead at the board                      7984s  39.6M/s ETA  91.2 min
  [522/2513·516] UUUZWODREISECHSFUNF@24 edges=19 letters=20 loops=3 central=R dead at the board                      7996s  39.6M/s ETA  90.9 min
  [523/2513·517] UUUZWODREISECHSFUNF@28 edges=19 letters=20 loops=3 central=P dead at the board                      8008s  39.7M/s ETA  90.6 min
  [524/2513·518] UUUZWODREISECHSFUNF@31 edges=19 letters=21 loops=3 central=P dead at the board                      8018s  39.7M/s ETA  90.3 min
  [525/2513·519] UUUZWODREISECHSFUNF@44 edges=19 letters=20 loops=3 central=S       1 stops → 0 valid 10-plug completions    8033s  39.7M/s ETA  90.0 min
  [526/2513·520] UUUZWODREISECHSFUNF@51 edges=19 letters=20 loops=3 central=S dead at the board                      8044s  39.7M/s ETA  89.7 min
  [527/2513·521] KOMXADMXUUUBOOTEYF@21 edges=18 letters=17 loops=3 central=O dead at the board                      8056s  39.7M/s ETA  89.4 min
  [528/2513·522] KOMXADMXUUUBOOTEYF@23 edges=18 letters=17 loops=3 central=O dead at the board                      8069s  39.7M/s ETA  89.1 min
  [529/2513·523] KOMXADMXUUUBOOTEYF@25 edges=18 letters=18 loops=3 central=P dead at the board                      8085s  39.7M/s ETA  88.9 min
  [530/2513·524] KOMXADMXUUUBOOTEYF@32 edges=18 letters=18 loops=3 central=B     182 stops → 0 valid 10-plug completions    8102s  39.7M/s ETA  88.6 min
  [531/2513·525] KOMXADMXUUUBOOTEYF@39 edges=18 letters=20 loops=3 central=B       1 stops → 0 valid 10-plug completions    8114s  39.7M/s ETA  88.3 min
  [532/2513·526] ZWOSECHSUUUFLOTTXX@3 edges=18 letters=17 loops=3 central=S dead at the board                      8123s  39.8M/s ETA  88.0 min
  [533/2513·527] ZWOSECHSUUUFLOTTXX@4 edges=18 letters=18 loops=3 central=S dead at the board                      8134s  39.8M/s ETA  87.7 min
  [534/2513·528] ZWOSECHSUUUFLOTTXX@7 edges=18 letters=17 loops=3 central=S     128 stops → 0 valid 10-plug completions    8145s  39.8M/s ETA  87.4 min
  [535/2513·529] ZWOSECHSUUUFLOTTXX@9 edges=18 letters=17 loops=3 central=U dead at the board                      8157s  39.8M/s ETA  87.1 min
  [536/2513·530] ZWOSECHSUUUFLOTTXX@15 edges=18 letters=16 loops=3 central=U dead at the board                      8167s  39.9M/s ETA  86.8 min
  [537/2513·531] ZWOSECHSUUUFLOTTXX@23 edges=18 letters=17 loops=3 central=P       6 stops → 0 valid 10-plug completions    8178s  39.9M/s ETA  86.5 min
  [538/2513·532] ZWOSECHSUUUFLOTTXX@27 edges=18 letters=18 loops=3 central=P     162 stops → 0 valid 10-plug completions    8190s  39.9M/s ETA  86.2 min
  [539/2513·533] ZWOSECHSUUUFLOTTXX@30 edges=18 letters=19 loops=3 central=P     127 stops → 0 valid 10-plug completions    8202s  39.9M/s ETA  85.9 min
  [540/2513·534] ZWOSECHSUUUFLOTTXX@32 edges=18 letters=19 loops=3 central=B  790674 stops → 0 valid 10-plug completions    8214s  39.9M/s ETA  85.6 min
  [541/2513·535] ZWOSECHSUUUFLOTTXX@41 edges=18 letters=16 loops=3 central=S dead at the board                      8225s  39.9M/s ETA  85.3 min
  [542/2513·536] ZWOSECHSUUUFLOTTXX@51 edges=18 letters=18 loops=3 central=S dead at the board                      8238s  40.0M/s ETA  85.0 min
  [543/2513·537] ZWOSECHSUUUFLOTTXX@52 edges=18 letters=18 loops=3 central=S dead at the board                      8252s  40.0M/s ETA  84.8 min
  [544/2513·538] UUUVIRSIBENNULEINS@0 edges=18 letters=18 loops=3 central=E dead at the board                      8263s  40.0M/s ETA  84.5 min
  [545/2513·539] UUUVIRSIBENNULEINS@5 edges=18 letters=17 loops=3 central=U dead at the board                      8276s  40.0M/s ETA  84.2 min
  [546/2513·540] UUUVIRSIBENNULEINS@11 edges=18 letters=18 loops=3 central=U    1586 stops → 0 valid 10-plug completions    8289s  40.0M/s ETA  83.9 min
  [547/2513·541] UUUVIRSIBENNULEINS@12 edges=18 letters=18 loops=3 central=U dead at the board                      8301s  40.0M/s ETA  83.6 min
  [548/2513·542] UUUVIRSIBENNULEINS@17 edges=18 letters=17 loops=3 central=U dead at the board                      8314s  40.0M/s ETA  83.3 min
  [549/2513·543] UUUVIRSIBENNULEINS@19 edges=18 letters=16 loops=3 central=U dead at the board                      8325s  40.1M/s ETA  83.0 min
  [550/2513·544] UUUVIRSIBENNULEINS@24 edges=18 letters=16 loops=3 central=P dead at the board                      8338s  40.1M/s ETA  82.8 min
  [551/2513·545] UUUVIRSIBENNULEINS@28 edges=18 letters=16 loops=3 central=P dead at the board                      8347s  40.1M/s ETA  82.5 min
  [552/2513·546] UUUVIRSIBENNULEINS@29 edges=18 letters=16 loops=3 central=P dead at the board                      8360s  40.1M/s ETA  82.2 min
  [553/2513·547] UUUVIRSIBENNULEINS@50 edges=18 letters=17 loops=3 central=S dead at the board                      8371s  40.1M/s ETA  81.9 min
  [554/2513·548] UUUVIRSIBENNULEINS@51 edges=18 letters=18 loops=3 central=S       4 stops → 0 valid 10-plug completions    8381s  40.2M/s ETA  81.6 min
  [555/2513·549] UUUZWODREIDREIACHT@3 edges=18 letters=18 loops=3 central=E   86332 stops → 0 valid 10-plug completions    8390s  40.2M/s ETA  81.3 min
  [556/2513·550] UUUZWODREIDREIACHT@25 edges=18 letters=19 loops=3 central=R     125 stops → 0 valid 10-plug completions    8402s  40.2M/s ETA  81.0 min
  [557/2513·551] UUUZWODREIDREIACHT@28 edges=18 letters=19 loops=3 central=R dead at the board                      8411s  40.2M/s ETA  80.7 min
  [558/2513·552] UUUZWODREIDREIACHT@29 edges=18 letters=20 loops=3 central=P dead at the board                      8423s  40.2M/s ETA  80.4 min
  [559/2513·553] BENNULZWOYVIRSIBEN@28 edges=18 letters=19 loops=3 central=P dead at the board                      8434s  40.3M/s ETA  80.1 min
  [560/2513·554] BENNULZWOYVIRSIBEN@33 edges=18 letters=18 loops=3 central=B dead at the board                      8446s  40.3M/s ETA  79.8 min
  [561/2513·555] BENNULZWOYVIRSIBEN@39 edges=18 letters=18 loops=3 central=B dead at the board                      8459s  40.3M/s ETA  79.5 min
  [562/2513·556] BENNULZWOYVIRSIBEN@41 edges=18 letters=17 loops=3 central=B dead at the board                      8471s  40.3M/s ETA  79.2 min
  [563/2513·557] BENNULZWOYVIRSIBEN@42 edges=18 letters=17 loops=3 central=B dead at the board                      8483s  40.3M/s ETA  78.9 min
  [564/2513·558] BENNULZWOYVIRSIBEN@44 edges=18 letters=16 loops=3 central=B dead at the board                      8493s  40.4M/s ETA  78.6 min
  [565/2513·559] FFFTTTEINSZWOZWOVI@12 edges=18 letters=17 loops=3 central=F dead at the board                      8508s  40.4M/s ETA  78.4 min
  [566/2513·560] FFFTTTEINSZWOZWOVI@13 edges=18 letters=17 loops=3 central=F dead at the board                      8518s  40.4M/s ETA  78.1 min
  [567/2513·561] FFFTTTEINSZWOZWOVI@18 edges=18 letters=16 loops=3 central=F dead at the board                      8530s  40.4M/s ETA  77.8 min
  [568/2513·562] FFFTTTEINSZWOZWOVI@37 edges=18 letters=18 loops=3 central=T dead at the board                      8544s  40.4M/s ETA  77.5 min
  [569/2513·563] FFFTTTEINSZWOZWOVI@38 edges=18 letters=17 loops=3 central=T dead at the board                      8556s  40.4M/s ETA  77.3 min
  [570/2513·564] FFFTTTEINSZWOZWOVI@47 edges=18 letters=17 loops=3 central=T dead at the board                      8569s  40.4M/s ETA  77.0 min
  [571/2513·565] FFFTTTEINSZWOZWOVI@48 edges=18 letters=17 loops=3 central=T dead at the board                      8581s  40.4M/s ETA  76.7 min
  [572/2513·566] FFFTTTEINSZWOZWOVI@49 edges=18 letters=17 loops=3 central=T dead at the board                      8590s  40.5M/s ETA  76.4 min
  [573/2513·567] FFFTTTEINSZWOZWOVI@50 edges=18 letters=17 loops=3 central=T dead at the board                      8601s  40.5M/s ETA  76.1 min
  [574/2513·568] FFFTTTEINSZWOZWOVI@51 edges=18 letters=17 loops=3 central=T       1 stops → 0 valid 10-plug completions    8613s  40.5M/s ETA  75.8 min
  [575/2513·569] UUUVIRSIBENNULEINS@0 edges=18 letters=18 loops=3 central=E dead at the board                      8624s  40.5M/s ETA  75.5 min
  [576/2513·570] KOMXADMXUUUBOOTEY@29 edges=17 letters=19 loops=3 central=P   52909 stops → 0 valid 10-plug completions    8631s  40.6M/s ETA  75.2 min
  [577/2513·571] KOMXADMXUUUBOOTEY@32 edges=17 letters=18 loops=3 central=B   23859 stops → 0 valid 10-plug completions    8651s  40.5M/s ETA  75.0 min
  [578/2513·572] KOMXADMXUUUBOOTEY@39 edges=17 letters=19 loops=3 central=B       9 stops → 0 valid 10-plug completions    8663s  40.6M/s ETA  74.7 min
  [579/2513·573] TTTFFFEINSSIBENXX@0 edges=17 letters=15 loops=3 central=E dead at the board                      8675s  40.6M/s ETA  74.4 min
  [580/2513·574] TTTFFFEINSSIBENXX@2 edges=17 letters=15 loops=3 central=E dead at the board                      8684s  40.6M/s ETA  74.1 min
  [581/2513·575] TTTFFFEINSSIBENXX@12 edges=17 letters=17 loops=3 central=F      14 stops → 0 valid 10-plug completions    8696s  40.6M/s ETA  73.9 min
  [582/2513·576] TTTFFFEINSSIBENXX@19 edges=17 letters=16 loops=3 central=F dead at the board                      8709s  40.6M/s ETA  73.6 min
  [583/2513·577] TTTFFFEINSSIBENXX@26 edges=17 letters=16 loops=3 central=F       1 stops → 0 scorable completions    8720s  40.6M/s ETA  73.3 min
  [584/2513·578] TTTFFFEINSSIBENXX@30 edges=17 letters=16 loops=3 central=F       1 stops → 0 valid 10-plug completions    8731s  40.7M/s ETA  73.0 min
  [585/2513·579] TTTFFFEINSSIBENXX@31 edges=17 letters=16 loops=3 central=F       6 stops → 0 valid 10-plug completions    8744s  40.7M/s ETA  72.7 min
  [586/2513·580] TTTFFFEINSSIBENXX@32 edges=17 letters=16 loops=3 central=F dead at the board                      8755s  40.7M/s ETA  72.5 min
  [587/2513·581] TTTFFFEINSSIBENXX@33 edges=17 letters=16 loops=3 central=B dead at the board                      8771s  40.7M/s ETA  72.2 min
  [588/2513·582] TTTFFFEINSSIBENXX@38 edges=17 letters=15 loops=3 central=B dead at the board                      8782s  40.7M/s ETA  71.9 min
  [589/2513·583] TTTFFFEINSSIBENXX@49 edges=17 letters=15 loops=3 central=T dead at the board                      8795s  40.7M/s ETA  71.7 min
  [590/2513·584] TTTFFFEINSSIBENXX@52 edges=17 letters=16 loops=3 central=T       1 stops → 0 valid 10-plug completions    8805s  40.7M/s ETA  71.4 min
  [591/2513·585] TTTFFFEINSSIBENXX@54 edges=17 letters=16 loops=3 central=T      10 stops → 0 valid 10-plug completions    8816s  40.8M/s ETA  71.1 min
  [592/2513·586] KOMXADMXUUUBOOTE@2 edges=16 letters=16 loops=3 central=E     112 stops → 0 scorable completions    8827s  40.8M/s ETA  70.8 min
  [593/2513·587] KOMXADMXUUUBOOTE@29 edges=16 letters=19 loops=3 central=P   83851 stops → 0 scorable completions    8835s  40.8M/s ETA  70.5 min
  [594/2513·588] KOMXADMXUUUBOOTE@32 edges=16 letters=18 loops=3 central=B 169284091 stops → 0 scorable completions   12024s  30.0M/s ETA  95.4 min
  [595/2513·589] KOMXADMXUUUBOOTE@33 edges=16 letters=17 loops=3 central=B   49780 stops → 0 scorable completions   12036s  30.1M/s ETA  95.0 min
  [596/2513·590] KOMXADMXUUUBOOTE@39 edges=16 letters=18 loops=3 central=B     133 stops → 0 scorable completions   12048s  30.1M/s ETA  94.6 min
  [597/2513·591] ZWODREISECHSEINS@3 edges=16 letters=18 loops=3 central=E      20 stops → 0 scorable completions   12056s  30.1M/s ETA  94.2 min
  [598/2513·592] ZWODREISECHSEINS@28 edges=16 letters=18 loops=3 central=P  315845 stops → 0 scorable completions   12065s  30.1M/s ETA  93.7 min
  [599/2513·593] ZWODREISECHSEINS@47 edges=16 letters=18 loops=3 central=S    7392 stops → 0 scorable completions   12077s  30.2M/s ETA  93.3 min
  [600/2513·594] XUUUFLOTTXVVVUUU@3 edges=16 letters=15 loops=3 central=U       1 stops → 0 valid 10-plug completions   12087s  30.2M/s ETA  92.9 min
  [601/2513·595] XUUUFLOTTXVVVUUU@6 edges=16 letters=15 loops=3 central=U       1 stops → 0 scorable completions   12099s  30.2M/s ETA  92.5 min
  [602/2513·596] XUUUFLOTTXVVVUUU@16 edges=16 letters=14 loops=3 central=U dead at the board                     12108s  30.2M/s ETA  92.1 min
  [603/2513·597] XUUUFLOTTXVVVUUU@29 edges=16 letters=14 loops=3 central=U dead at the board                     12118s  30.3M/s ETA  91.7 min
  [604/2513·598] XUUUFLOTTXVVVUUU@36 edges=16 letters=14 loops=3 central=U       1 stops → 0 scorable completions   12130s  30.3M/s ETA  91.3 min
  [605/2513·599] XUUUFLOTTXVVVUUU@48 edges=16 letters=15 loops=3 central=U dead at the board                     12145s  30.3M/s ETA  90.9 min
  [606/2513·600] XUUUFLOTTXVVVUUU@56 edges=16 letters=15 loops=3 central=U dead at the board                     12156s  30.3M/s ETA  90.5 min
  [607/2513·601] FFFTTTBLEIBTBESE@0 edges=16 letters=15 loops=3 central=E dead at the board                     12167s  30.3M/s ETA  90.1 min
  [608/2513·602] FFFTTTBLEIBTBESE@6 edges=16 letters=15 loops=3 central=E       1 stops → 1 physical, best IC 0.050 tail -5.464   12176s  30.4M/s ETA  89.7 min
  [609/2513·603] FFFTTTBLEIBTBESE@13 edges=16 letters=17 loops=3 central=T     309 stops → 0 scorable completions   12188s  30.4M/s ETA  89.3 min
  [610/2513·604] FFFTTTBLEIBTBESE@15 edges=16 letters=15 loops=3 central=T dead at the board                     12200s  30.4M/s ETA  88.9 min
  [611/2513·605] FFFTTTBLEIBTBESE@16 edges=16 letters=16 loops=3 central=T     151 stops → 1 physical, best IC 0.048 tail -5.102   12214s  30.4M/s ETA  88.5 min
  [612/2513·606] FFFTTTBLEIBTBESE@18 edges=16 letters=15 loops=3 central=F 7509211 stops → 0 valid 10-plug completions   12308s  30.2M/s ETA  88.7 min
  [613/2513·607] FFFTTTBLEIBTBESE@19 edges=16 letters=15 loops=3 central=F  100168 stops → 0 valid 10-plug completions   12317s  30.3M/s ETA  88.3 min
  [614/2513·608] FFFTTTBLEIBTBESE@28 edges=16 letters=15 loops=3 central=F dead at the board                     12329s  30.3M/s ETA  87.9 min
  [615/2513·609] FFFTTTBLEIBTBESE@48 edges=16 letters=15 loops=3 central=T      39 stops → 0 scorable completions   12338s  30.3M/s ETA  87.5 min
  [694/2513·610] TGEANKERTXFFFTTTBLEIB@9 edges=21 letters=21 loops=2 central=T     194 stops → 0 valid 10-plug completions   12351s  30.3M/s ETA  87.1 min
  [695/2513·611] OVIERUNDUUUZWOFUNFDR@1 edges=20 letters=21 loops=2 central=U dead at the board                     12365s  30.3M/s ETA  86.7 min
  [696/2513·612] OVIERUNDUUUZWOFUNFDR@2 edges=20 letters=20 loops=2 central=U dead at the board                     12378s  30.4M/s ETA  86.3 min
  [697/2513·613] OVIERUNDUUUZWOFUNFDR@4 edges=20 letters=20 loops=2 central=U dead at the board                     12395s  30.4M/s ETA  85.9 min
  [698/2513·614] OVIERUNDUUUZWOFUNFDR@5 edges=20 letters=20 loops=2 central=U dead at the board                     12407s  30.4M/s ETA  85.5 min
  [699/2513·615] OVIERUNDUUUZWOFUNFDR@19 edges=20 letters=19 loops=2 central=U dead at the board                     12420s  30.4M/s ETA  85.2 min
  [700/2513·616] OVIERUNDUUUZWOFUNFDR@28 edges=20 letters=19 loops=2 central=R dead at the board                     12433s  30.4M/s ETA  84.8 min
  [701/2513·617] OVIERUNDUUUZWOFUNFDR@34 edges=20 letters=21 loops=2 central=U dead at the board                     12448s  30.4M/s ETA  84.4 min
  [702/2513·618] OVIERUNDUUUZWOFUNFDR@35 edges=20 letters=20 loops=2 central=U dead at the board                     12461s  30.5M/s ETA  84.0 min
  [703/2513·619] OVIERUNDUUUZWOFUNFDR@39 edges=20 letters=19 loops=2 central=U dead at the board                     12475s  30.5M/s ETA  83.6 min
  [704/2513·620] OVIERUNDUUUZWOFUNFDR@52 edges=20 letters=20 loops=2 central=U dead at the board                     12489s  30.5M/s ETA  83.3 min
  [705/2513·621] UUUFUNFDREIVIERKKNO@4 edges=19 letters=19 loops=2 central=U       1 stops → 0 valid 10-plug completions   12503s  30.5M/s ETA  82.9 min
  [706/2513·622] UUUFUNFDREIVIERKKNO@35 edges=19 letters=18 loops=2 central=R dead at the board                     12520s  30.5M/s ETA  82.5 min
  [707/2513·623] UUUFUNFDREIVIERKKNO@37 edges=19 letters=19 loops=2 central=R dead at the board                     12535s  30.5M/s ETA  82.2 min
  [708/2513·624] UUUFUNFDREIVIERKKNO@39 edges=19 letters=19 loops=2 central=R dead at the board                     12545s  30.5M/s ETA  81.8 min
  [709/2513·625] UUUFUNFDREIVIERKKNO@40 edges=19 letters=18 loops=2 central=R dead at the board                     12559s  30.6M/s ETA  81.4 min
  [710/2513·626] UUUFUNFDREIVIERKKNO@48 edges=19 letters=18 loops=2 central=U dead at the board                     12572s  30.6M/s ETA  81.0 min
  [711/2513·627] UUUFUNFDREIVIERKKNO@51 edges=19 letters=19 loops=2 central=U      72 stops → 0 valid 10-plug completions   12580s  30.6M/s ETA  80.6 min
  [712/2513·628] UUUFUNFDREIVIERKKNO@52 edges=19 letters=19 loops=2 central=G dead at the board                     12596s  30.6M/s ETA  80.2 min
  [713/2513·629] VVVUUUDREINULEINSVI@5 edges=19 letters=18 loops=2 central=U dead at the board                     12609s  30.6M/s ETA  79.9 min
  [714/2513·630] VVVUUUDREINULEINSVI@6 edges=19 letters=19 loops=2 central=U dead at the board                     12620s  30.7M/s ETA  79.5 min
  [715/2513·631] VVVUUUDREINULEINSVI@7 edges=19 letters=19 loops=2 central=U dead at the board                     12632s  30.7M/s ETA  79.1 min
  [716/2513·632] VVVUUUDREINULEINSVI@9 edges=19 letters=19 loops=2 central=U dead at the board                     12645s  30.7M/s ETA  78.7 min
  [717/2513·633] VVVUUUDREINULEINSVI@13 edges=19 letters=19 loops=2 central=U dead at the board                     12658s  30.7M/s ETA  78.3 min
  [718/2513·634] UUUZWODREISECHSFUNF@3 edges=19 letters=21 loops=2 central=S      11 stops → 0 valid 10-plug completions   12670s  30.7M/s ETA  77.9 min
  [719/2513·635] UUUZWODREISECHSFUNF@8 edges=19 letters=19 loops=2 central=U dead at the board                     12681s  30.8M/s ETA  77.5 min
  [720/2513·636] UUUZWODREISECHSFUNF@10 edges=19 letters=18 loops=2 central=U dead at the board                     12693s  30.8M/s ETA  77.2 min
  [721/2513·637] UUUZWODREISECHSFUNF@11 edges=19 letters=18 loops=2 central=U dead at the board                     12705s  30.8M/s ETA  76.8 min
  [722/2513·638] UUUZWODREISECHSFUNF@25 edges=19 letters=20 loops=2 central=R dead at the board                     12716s  30.8M/s ETA  76.4 min
  [723/2513·639] UUUZWODREISECHSFUNF@27 edges=19 letters=19 loops=2 central=F dead at the board                     12729s  30.8M/s ETA  76.0 min
  [724/2513·640] UUUZWODREISECHSFUNF@38 edges=19 letters=20 loops=2 central=S   13295 stops → 0 valid 10-plug completions   12746s  30.8M/s ETA  75.7 min
  [725/2513·641] UUUZWODREISECHSFUNF@42 edges=19 letters=19 loops=2 central=S dead at the board                     12760s  30.9M/s ETA  75.3 min
  [726/2513·642] UUUZWODREISECHSFUNF@45 edges=19 letters=21 loops=2 central=S    7039 stops → 0 valid 10-plug completions   12777s  30.9M/s ETA  75.0 min
  [727/2513·643] UUUZWODREISECHSFUNF@46 edges=19 letters=21 loops=2 central=S dead at the board                     12795s  30.9M/s ETA  74.6 min
  [728/2513·644] KOMXADMXUUUBOOTEYF@4 edges=18 letters=18 loops=2 central=E dead at the board                     12810s  30.9M/s ETA  74.3 min
  [729/2513·645] KOMXADMXUUUBOOTEYF@7 edges=18 letters=19 loops=2 central=O dead at the board                     12823s  30.9M/s ETA  73.9 min
  [730/2513·646] KOMXADMXUUUBOOTEYF@9 edges=18 letters=19 loops=2 central=O dead at the board                     12837s  30.9M/s ETA  73.5 min
  [731/2513·647] KOMXADMXUUUBOOTEYF@19 edges=18 letters=19 loops=2 central=O       1 stops → 0 valid 10-plug completions   12854s  30.9M/s ETA  73.2 min
  [732/2513·648] KOMXADMXUUUBOOTEYF@24 edges=18 letters=18 loops=2 central=P dead at the board                     12873s  30.9M/s ETA  72.8 min
  [733/2513·649] KOMXADMXUUUBOOTEYF@26 edges=18 letters=19 loops=2 central=P dead at the board                     12885s  30.9M/s ETA  72.5 min
  [734/2513·650] KOMXADMXUUUBOOTEYF@40 edges=18 letters=19 loops=2 central=B dead at the board                     12896s  31.0M/s ETA  72.1 min
  [735/2513·651] KOMXADMXUUUBOOTEYF@41 edges=18 letters=18 loops=2 central=B dead at the board                     12909s  31.0M/s ETA  71.7 min
  [736/2513·652] KOMXADMXUUUBOOTEYF@47 edges=18 letters=19 loops=2 central=T     133 stops → 0 valid 10-plug completions   12922s  31.0M/s ETA  71.3 min
  [737/2513·653] KOMXADMXUUUBOOTEYF@50 edges=18 letters=20 loops=2 central=X dead at the board                     12934s  31.0M/s ETA  71.0 min
  [738/2513·654] ZWOSECHSUUUFLOTTXX@2 edges=18 letters=18 loops=2 central=S dead at the board                     12946s  31.0M/s ETA  70.6 min
  [739/2513·655] ZWOSECHSUUUFLOTTXX@20 edges=18 letters=17 loops=2 central=U dead at the board                     12959s  31.0M/s ETA  70.2 min
  [740/2513·656] ZWOSECHSUUUFLOTTXX@22 edges=18 letters=17 loops=2 central=P dead at the board                     12970s  31.1M/s ETA  69.9 min
  [741/2513·657] ZWOSECHSUUUFLOTTXX@29 edges=18 letters=19 loops=2 central=P      16 stops → 0 valid 10-plug completions   12982s  31.1M/s ETA  69.5 min
  [742/2513·658] ZWOSECHSUUUFLOTTXX@31 edges=18 letters=19 loops=2 central=P    1915 stops → 0 valid 10-plug completions   12998s  31.1M/s ETA  69.1 min
  [743/2513·659] ZWOSECHSUUUFLOTTXX@42 edges=18 letters=17 loops=2 central=S dead at the board                     13012s  31.1M/s ETA  68.8 min
  [744/2513·660] ZWOSECHSUUUFLOTTXX@49 edges=18 letters=20 loops=2 central=S dead at the board                     13024s  31.1M/s ETA  68.4 min
  [745/2513·661] ZWOSECHSUUUFLOTTXX@54 edges=18 letters=18 loops=2 central=G dead at the board                     13036s  31.1M/s ETA  68.0 min
  [746/2513·662] UUUVIRSIBENNULEINS@6 edges=18 letters=18 loops=2 central=U dead at the board                     13047s  31.2M/s ETA  67.7 min
  [747/2513·663] UUUVIRSIBENNULEINS@8 edges=18 letters=18 loops=2 central=U dead at the board                     13059s  31.2M/s ETA  67.3 min
