  [163/400·163] UUUVIREIBENNULEINSANANEIY@24 edges=25 letters=18 loops=9 central=N dead at the board                      2292s  43.7M/s ETA  55.5 min
  [164/400·164] UUUVIREIBENNULEINSANANEIY@26 edges=25 letters=18 loops=9 central=R dead at the board                      2302s  43.7M/s ETA  55.2 min
  [165/400·165] UUUVIRIIBENNULEINSANANEIY@24 edges=25 letters=18 loops=9 central=I dead at the board                      2314s  43.8M/s ETA  54.9 min
  [166/400·166] UUUVIRIIBENNULEINSANANEIY@26 edges=25 letters=18 loops=9 central=R dead at the board                      2324s  43.9M/s ETA  54.6 min
  [167/400·167] UUUVIRTIBENNULEINSANANEIY@24 edges=25 letters=18 loops=9 central=N dead at the board                      2339s  43.9M/s ETA  54.4 min
  [168/400·168] UUUVIREIBENNULEINSYNACHRY@24 edges=25 letters=18 loops=9 central=R dead at the board                      2350s  43.9M/s ETA  54.1 min
  [169/400·169] UUUVIRIIBENNULEINSYNACHRY@24 edges=25 letters=18 loops=9 central=R dead at the board                      2362s  43.9M/s ETA  53.8 min
  [170/400·170] UUUVIRNIBENNULEINSYNACHRY@24 edges=25 letters=18 loops=9 central=R dead at the board                      2373s  44.0M/s ETA  53.5 min
  [171/400·171] UUUVIRUIBENNULEINSYNACHRY@24 edges=25 letters=18 loops=9 central=R dead at the board                      2385s  44.0M/s ETA  53.2 min
  [172/400·172] YKOMMANDADXUUUBOOTEYFXDXUUUY@0 edges=28 letters=21 loops=8 central=U dead at the board                      2405s  43.9M/s ETA  53.1 min
  [173/400·173] XKOMMANDADXUUUBOOTEYFXDXUUUY@0 edges=28 letters=21 loops=8 central=U dead at the board                      2423s  43.9M/s ETA  53.0 min
  [174/400·174] TEUUUFFLOTTILLEANANUUUZWOFUE@0 edges=28 letters=21 loops=8 central=U dead at the board                      2436s  43.9M/s ETA  52.7 min
  [175/400·175] XKOMMANDADXUUUBOOTEYFXDXUUU@0 edges=27 letters=21 loops=8 central=U dead at the board                      2455s  43.8M/s ETA  52.6 min
  [176/400·176] XXXKOMMANDADXUUUBOOTEGKDOSV@0 edges=27 letters=20 loops=8 central=O dead at the board                      2468s  43.8M/s ETA  52.4 min
  [177/400·177] YKOMMANDADXUUUBOOTEYFXDXUUU@0 edges=27 letters=21 loops=8 central=U dead at the board                      2487s  43.7M/s ETA  52.2 min
  [178/400·178] YXXKOMMANDADXUUUBOOTEGKDOSV@0 edges=27 letters=20 loops=8 central=O dead at the board                      2501s  43.7M/s ETA  52.0 min
  [179/400·179] XXXKOMMANDADXUEUBOOTEGKDOSV@0 edges=27 letters=20 loops=8 central=O dead at the board                      2515s  43.7M/s ETA  51.8 min
  [180/400·180] XXXKOMMANDADXUUUBOOTETKDOSV@0 edges=27 letters=20 loops=8 central=O dead at the board                      2529s  43.7M/s ETA  51.5 min
  [181/400·181] FXUUUFLOTTILLEXEINSKKTTTFFF@0 edges=27 letters=20 loops=8 central=T dead at the board                      2542s  43.7M/s ETA  51.3 min
  [182/400·182] VXUUUFLOTTILLEHACHRXFXDXUUU@0 edges=27 letters=20 loops=8 central=U dead at the board                      2556s  43.7M/s ETA  51.0 min
  [183/400·183] XXKOMXXADMXUUUBOOTEGKDOSVX@0 edges=26 letters=19 loops=8 central=X dead at the board                      2566s  43.8M/s ETA  50.7 min
  [184/400·184] XXXKOMXADMXUUUBOOTEGKDOSVX@0 edges=26 letters=19 loops=8 central=X dead at the board                      2577s  43.9M/s ETA  50.4 min
  [185/400·185] YXXKOMXADMXUUUBOOTEGKDOSVX@0 edges=26 letters=19 loops=8 central=X dead at the board                      2588s  43.9M/s ETA  50.1 min
  [186/400·186] XXKOMXXADMXUUUBOOTEGKDOSVY@0 edges=26 letters=19 loops=8 central=X dead at the board                      2597s  44.0M/s ETA  49.8 min
  [187/400·187] XXXKOMXADMXUUUBOOTEGKDOSVY@0 edges=26 letters=19 loops=8 central=X dead at the board                      2607s  44.1M/s ETA  49.5 min
  [188/400·188] YXXKOMXADMXUUUBOOTEGKDOSVY@0 edges=26 letters=19 loops=8 central=O dead at the board                      2619s  44.1M/s ETA  49.2 min
  [189/400·189] XXKOMXADMXUUUBOOTEGKDOSVXX@0 edges=26 letters=19 loops=8 central=X dead at the board                      2629s  44.2M/s ETA  48.9 min
  [190/400·190] XXKOMXADMXUUUBOOTEGKDOSVYX@0 edges=26 letters=19 loops=8 central=X dead at the board                      2638s  44.2M/s ETA  48.6 min
  [191/400·191] XXKOMXADMXUUUBOOTEGKDOSVYY@0 edges=26 letters=19 loops=8 central=O dead at the board                      2651s  44.3M/s ETA  48.3 min
  [192/400·192] XXKOMXADMXUUUBOOTEYFXDXUUU@0 edges=26 letters=20 loops=8 central=U dead at the board                      2662s  44.3M/s ETA  48.1 min
  [193/400·193] YXKOMXADMXUUUBOOTEYFXDXUUU@0 edges=26 letters=20 loops=8 central=U dead at the board                      2673s  44.3M/s ETA  47.8 min
  [194/400·194] UUUVIRSIBENNULEINSANANEIYY@0 edges=26 letters=20 loops=8 central=E dead at the board                      2685s  44.4M/s ETA  47.5 min
  [195/400·195] UUUVIRSIBENNULEINSYNACHRYY@0 edges=26 letters=20 loops=8 central=S dead at the board                      2698s  44.4M/s ETA  47.3 min
  [196/400·196] XYKOMXADMXUUUBOOTEYFXDXUUU@0 edges=26 letters=20 loops=8 central=U dead at the board                      2709s  44.4M/s ETA  47.0 min
  [197/400·197] YYKOMXADMXUUUBOOTEYFXDXUUU@0 edges=26 letters=20 loops=8 central=U dead at the board                      2721s  44.5M/s ETA  46.7 min
  [198/400·198] UUUVIRSIEENNULEINSANANEIY@0 edges=25 letters=19 loops=8 central=E dead at the board                      2732s  44.5M/s ETA  46.5 min
  [199/400·199] UUUVIRSIRENNULEINSANANEIY@0 edges=25 letters=19 loops=8 central=E dead at the board                      2744s  44.5M/s ETA  46.2 min
  [200/400·200] UUUVIRSITENNULEINSANANEIY@0 edges=25 letters=19 loops=8 central=E dead at the board                      2756s  44.6M/s ETA  45.9 min
  [201/400·201] UUUVIRSIAENNULEINSYNACHRY@0 edges=25 letters=19 loops=8 central=S dead at the board                      2770s  44.6M/s ETA  45.7 min
  [202/400·202] UUUVIRSIEENNULEINSYNACHRY@0 edges=25 letters=19 loops=8 central=E dead at the board                      2781s  44.6M/s ETA  45.4 min
  [203/400·203] UUUVIRSIOENNULEINSYNACHRY@0 edges=25 letters=19 loops=8 central=S dead at the board                      2795s  44.6M/s ETA  45.2 min
  [204/400·204] UUUVIRSIRENNULEINSYNACHRY@0 edges=25 letters=19 loops=8 central=S dead at the board                      2809s  44.6M/s ETA  45.0 min
  [205/400·205] UUUVIRSITENNULEINSYNACHRY@0 edges=25 letters=19 loops=8 central=S dead at the board                      2821s  44.6M/s ETA  44.7 min
  [206/400·206] UUUVIRSIUENNULEINSYNACHRY@0 edges=25 letters=19 loops=8 central=U dead at the board                      2832s  44.7M/s ETA  44.5 min
  [207/400·207] XXAOMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2842s  44.7M/s ETA  44.2 min
  [208/400·208] XXCOMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    1377 stops → 0 valid 10-plug completions    2854s  44.8M/s ETA  43.9 min
  [209/400·209] XXFOMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=20 loops=8 central=X    4614 stops → 0 valid 10-plug completions    2864s  44.8M/s ETA  43.6 min
  [210/400·210] XXKAMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2875s  44.9M/s ETA  43.4 min
  [211/400·211] XXKOEXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2885s  44.9M/s ETA  43.1 min
  [212/400·212] XXKOOXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=O dead at the board                      2898s  44.9M/s ETA  42.8 min
  [213/400·213] XXKORXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2908s  45.0M/s ETA  42.5 min
  [214/400·214] XXKOUXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2917s  45.1M/s ETA  42.3 min
  [215/400·215] XXKTMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2927s  45.1M/s ETA  42.0 min
  [216/400·216] XXKUMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2936s  45.2M/s ETA  41.7 min
  [217/400·217] XXOOMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=O dead at the board                      2949s  45.2M/s ETA  41.5 min
  [218/400·218] XXUOMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2959s  45.2M/s ETA  41.2 min
  [219/400·219] XXXOMXADMXUUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    1273 stops → 0 valid 10-plug completions    2969s  45.3M/s ETA  40.9 min
  [220/400·220] XXKOMMADMXUUUBOOTERKDOSVX@0 edges=25 letters=19 loops=8 central=O dead at the board                      2983s  45.3M/s ETA  40.7 min
  [221/400·221] XXKOMXADMXRUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    2992s  45.4M/s ETA  40.4 min
  [222/400·222] XXKOMXADMXTUUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3002s  45.4M/s ETA  40.1 min
  [223/400·223] XXKOMXADMXUAUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3012s  45.5M/s ETA  39.8 min
  [224/400·224] XXKOMXADMXUOUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=O dead at the board                      3025s  45.5M/s ETA  39.6 min
  [225/400·225] XXKOMXADMXUTUBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3035s  45.5M/s ETA  39.3 min
  [226/400·226] XXKOMXADMXUUTBOOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3044s  45.6M/s ETA  39.1 min
  [227/400·227] XXKOMXADMXUUUAOOTEGKDOSVX@0 edges=25 letters=18 loops=8 central=X dead at the board                      3054s  45.7M/s ETA  38.8 min
  [228/400·228] XXKOMXADMXUUUBEOTEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3063s  45.7M/s ETA  38.5 min
  [229/400·229] XXKOMXADMXUUUBOOAEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3073s  45.8M/s ETA  38.2 min
  [230/400·230] XXKOMXADMXUUUBOODEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3083s  45.8M/s ETA  38.0 min
  [231/400·231] XXKOMXADMXUUUBOOEEGKDOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3092s  45.9M/s ETA  37.7 min
  [232/400·232] XXKOMXADMXUUUBOOOEGKDOSVX@0 edges=25 letters=19 loops=8 central=O dead at the board                      3105s  45.9M/s ETA  37.5 min
  [233/400·233] XXKOMXADMXUUUBOOTEGADOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3115s  45.9M/s ETA  37.2 min
  [234/400·234] XXKOMXADMXUUUBOOTEGKAOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3124s  46.0M/s ETA  36.9 min
  [235/400·235] XXKOMXADMXUUUBOOTEGKDASVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3134s  46.1M/s ETA  36.7 min
  [236/400·236] XXKOMXADMXUUUBOOTEGKDESVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3144s  46.1M/s ETA  36.4 min
  [237/400·237] XXKOMXADMXUUUBOOTEGKDOAVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3153s  46.2M/s ETA  36.1 min
  [238/400·238] XXKOMXADMXUUUBOOTEGKDOEVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3163s  46.2M/s ETA  35.9 min
  [239/400·239] XXKOMXADMXUUUBOOTEGKDOZVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3173s  46.3M/s ETA  35.6 min
  [240/400·240] XXKOMXADMXUUUBOOTEGKDRSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3182s  46.3M/s ETA  35.4 min
  [241/400·241] XXKOMXADMXUUUBOOTEGKDTSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3192s  46.4M/s ETA  35.1 min
  [242/400·242] XXKOMXADMXUUUBOOTEGKEOSVX@0 edges=25 letters=19 loops=8 central=X    6258 stops → 0 valid 10-plug completions    3202s  46.4M/s ETA  34.8 min
  [243/400·243] TEUUUFFLOTTXANANUUUZWOFUE@0 edges=25 letters=20 loops=8 central=U dead at the board                      3217s  46.4M/s ETA  34.6 min
  [244/400·244] TEUUUUFLOTTXANANUUUZWOFUE@0 edges=25 letters=20 loops=8 central=U dead at the board                      3233s  46.4M/s ETA  34.5 min
  [245/400·245] XTEUUUFLOTTXANANUUUZWOFUE@0 edges=25 letters=20 loops=8 central=U dead at the board                      3248s  46.3M/s ETA  34.2 min
  [246/400·246] YTEUUUFLOTTXANANUUUZWOFUE@0 edges=25 letters=20 loops=8 central=U dead at the board                      3263s  46.3M/s ETA  34.0 min
  [247/400·247] XXAOMXADMXUUUBOOTEAKDOSV@0 edges=24 letters=19 loops=8 central=O dead at the board                      3278s  46.3M/s ETA  33.8 min
  [248/400·248] XXCOMXADMXUUUBOOTEAKDOSV@0 edges=24 letters=19 loops=8 central=O dead at the board                      3293s  46.3M/s ETA  33.6 min
  [249/400·249] NFUUUFLOTTILLEJTREIBOALVERB@0 edges=27 letters=21 loops=7 central=E dead at the board                      3312s  46.2M/s ETA  33.5 min
  [250/400·250] SXUUUFLOTTILLEVVVUUURWODREI@0 edges=27 letters=21 loops=7 central=U dead at the board                      3326s  46.2M/s ETA  33.3 min
  [251/400·251] UUUVIRSIBENNULEINSYNACHRXY@0 edges=26 letters=20 loops=7 central=S dead at the board                      3344s  46.1M/s ETA  33.1 min
  [252/400·252] UUUVIRSIBENNULEINSANANEIXX@0 edges=26 letters=20 loops=7 central=E dead at the board                      3359s  46.1M/s ETA  32.9 min
  [253/400·253] UUUVIRSIBENNULEINSANANEIXY@0 edges=26 letters=20 loops=7 central=E dead at the board                      3373s  46.1M/s ETA  32.7 min
  [254/400·254] UUUVIRSIBENNULEINSANANEIYX@0 edges=26 letters=20 loops=7 central=E dead at the board                      3388s  46.0M/s ETA  32.5 min
  [255/400·255] UUUVIRSIBENNULEINSYNACHRXX@0 edges=26 letters=20 loops=7 central=S dead at the board                      3406s  46.0M/s ETA  32.3 min
  [256/400·256] UUUVIRSIBENNULEINSYNACHRYX@0 edges=26 letters=20 loops=7 central=S dead at the board                      3423s  45.9M/s ETA  32.1 min
  [257/400·257] NFUUUFLOTTILLENULEINZWONUL@0 edges=26 letters=21 loops=7 central=U dead at the board                      3441s  45.9M/s ETA  31.9 min
  [258/400·258] UFLOTTILLEVVVUUUFUNFDREIVI@0 edges=26 letters=21 loops=7 central=U dead at the board                      3455s  45.9M/s ETA  31.7 min
  [259/400·259] UUUVIRSIEENNULEINSANANEIX@0 edges=25 letters=19 loops=7 central=E dead at the board                      3469s  45.9M/s ETA  31.5 min
  [260/400·260] UUUVIRSIIENNULEINSANANEIX@0 edges=25 letters=19 loops=7 central=E dead at the board                      3483s  45.8M/s ETA  31.3 min
  [261/400·261] UUUVIRSIRENNULEINSANANEIX@0 edges=25 letters=19 loops=7 central=E dead at the board                      3498s  45.8M/s ETA  31.0 min
  [262/400·262] UUUVIRSIUENNULEINSANANEIX@0 edges=25 letters=19 loops=7 central=U dead at the board                      3510s  45.8M/s ETA  30.8 min
  [263/400·263] UUUVIRSIXENNULEINSANANEIX@0 edges=25 letters=19 loops=7 central=E dead at the board                      3525s  45.8M/s ETA  30.6 min
  [264/400·264] UUUAIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3540s  45.8M/s ETA  30.4 min
  [265/400·265] UUUEIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3555s  45.8M/s ETA  30.2 min
  [266/400·266] UUUIIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3570s  45.8M/s ETA  30.0 min
  [267/400·267] UUUOIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3585s  45.7M/s ETA  29.8 min
  [268/400·268] UUURIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3599s  45.7M/s ETA  29.5 min
  [269/400·269] UUUTIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3614s  45.7M/s ETA  29.3 min
  [270/400·270] UUUUIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=U dead at the board                      3627s  45.7M/s ETA  29.1 min
  [271/400·271] UUUVERSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3643s  45.7M/s ETA  28.9 min
  [272/400·272] UUUVIASIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3658s  45.7M/s ETA  28.7 min
  [273/400·273] UUUVIESIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3669s  45.7M/s ETA  28.5 min
  [274/400·274] UUUVIISIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3684s  45.7M/s ETA  28.2 min
  [275/400·275] UUUVIRSIBENNUIEINSANANEIX@0 edges=25 letters=19 loops=7 central=E dead at the board                      3699s  45.7M/s ETA  28.0 min
  [276/400·276] UUUVIRSIBENNUNEINSANANEIX@0 edges=25 letters=19 loops=7 central=N dead at the board                      3714s  45.6M/s ETA  27.8 min
  [277/400·277] UUUVIRSIBENNUREINSANANEIX@0 edges=25 letters=19 loops=7 central=E dead at the board                      3729s  45.6M/s ETA  27.6 min
  [278/400·278] UUEVIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3741s  45.6M/s ETA  27.4 min
  [279/400·279] UUIVIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3756s  45.6M/s ETA  27.1 min
  [280/400·280] UUNVIRSIBENNULEINSANANEIY@0 edges=25 letters=20 loops=7 central=N dead at the board                      3768s  45.6M/s ETA  26.9 min
  [281/400·281] UUUVIRSIBENAULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3786s  45.6M/s ETA  26.7 min
  [282/400·282] UUUVIRSIBENEULEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3801s  45.6M/s ETA  26.5 min
  [283/400·283] UUUVIRSIBENNOLEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3819s  45.5M/s ETA  26.3 min
  [284/400·284] UUUVIRSIBENNRLEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3837s  45.5M/s ETA  26.1 min
  [285/400·285] UUUVIRSIBENNTLEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3856s  45.4M/s ETA  25.9 min
  [286/400·286] UUUVIRSIBENNUFEINSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3870s  45.4M/s ETA  25.7 min
  [287/400·287] UUUVIRSIBENNUIEINSANANEIY@0 edges=25 letters=19 loops=7 central=E dead at the board                      3885s  45.4M/s ETA  25.5 min
  [288/400·288] UUUVIRSIBENNULEANSANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3899s  45.4M/s ETA  25.3 min
  [289/400·289] UUUVIRSIBENNULEIASANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3914s  45.4M/s ETA  25.1 min
  [290/400·290] UUUVIRSIBENNULEIESANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3929s  45.3M/s ETA  24.8 min
  [291/400·291] UUUVIRSIBENNULEINIANANEIY@0 edges=25 letters=20 loops=7 central=E dead at the board                      3943s  45.3M/s ETA  24.6 min
  [292/400·292] FXUUUFFLOTTXXEINSKKTTTFFF@0 edges=25 letters=20 loops=7 central=F dead at the board                      3953s  45.4M/s ETA  24.4 min
  [293/400·293] FXUUUUFLOTTXXEINSKKTTTFFF@0 edges=25 letters=20 loops=7 central=T dead at the board                      3971s  45.3M/s ETA  24.2 min
  [294/400·294] XFXUUUFLOTTXXEINSKKTTTFFF@0 edges=25 letters=20 loops=7 central=T dead at the board                      3989s  45.3M/s ETA  24.0 min
  [295/400·295] YFXUUUFLOTTXXEINSKKTTTFFF@0 edges=25 letters=20 loops=7 central=T dead at the board                      4007s  45.2M/s ETA  23.8 min
  [296/400·296] HSUUUFFLOTTXXTTTFFFZWODRE@0 edges=25 letters=20 loops=7 central=T dead at the board                      4019s  45.2M/s ETA  23.5 min
  [297/400·297] HSUUUUFLOTTXXTTTFFFZWODRE@0 edges=25 letters=20 loops=7 central=T dead at the board                      4031s  45.2M/s ETA  23.3 min
  [298/400·298] XHSUUUFLOTTXXTTTFFFZWODRE@0 edges=25 letters=20 loops=7 central=T dead at the board                      4044s  45.3M/s ETA  23.1 min
  [299/400·299] YHSUUUFLOTTXXTTTFFFZWODRE@0 edges=25 letters=20 loops=7 central=T dead at the board                      4056s  45.3M/s ETA  22.8 min
  [300/400·300] RXUUUFFLOTTXXMITUUUVIERSI@0 edges=25 letters=20 loops=7 central=U dead at the board                      4071s  45.3M/s ETA  22.6 min
  [301/400·301] RXUUUUFLOTTXXMITUUUVIERSI@0 edges=25 letters=20 loops=7 central=U dead at the board                      4088s  45.2M/s ETA  22.4 min
  [302/400·302] XRXUUUFLOTTXXMITUUUVIERSI@0 edges=25 letters=20 loops=7 central=U dead at the board                      4103s  45.2M/s ETA  22.2 min
  [303/400·303] YRXUUUFLOTTXXMITUUUVIERSI@0 edges=25 letters=20 loops=7 central=U dead at the board                      4119s  45.2M/s ETA  22.0 min
  [304/400·304] TEUUUFLOTTTXANANUUUZWOFUE@0 edges=25 letters=20 loops=7 central=U dead at the board                      4135s  45.2M/s ETA  21.8 min
  [305/400·305] LXVVVUUUVIRSIUENNUULEINSX@0 edges=25 letters=19 loops=7 central=U dead at the board                      4156s  45.1M/s ETA  21.6 min
  [306/400·306] TXVVVUUUUEINSEINSNULDREIK@0 edges=25 letters=20 loops=7 central=U dead at the board                      4174s  45.0M/s ETA  21.4 min
  [307/400·307] XTXVVVUUUEINSEINSNULDREIK@0 edges=25 letters=20 loops=7 central=E dead at the board                      4193s  45.0M/s ETA  21.2 min
  [308/400·308] YTXVVVUUUEINSEINSNULDREIK@0 edges=25 letters=20 loops=7 central=E dead at the board                      4212s  44.9M/s ETA  21.0 min
  [309/400·309] LXVVVUUUVIRSIUENNULEIASX@0 edges=24 letters=19 loops=7 central=U dead at the board                      4234s  44.8M/s ETA  20.8 min
  [310/400·310] LXVVVUUUVIRSIUENNULEIESX@0 edges=24 letters=19 loops=7 central=U dead at the board                      4255s  44.7M/s ETA  20.6 min
  [311/400·311] LXVVVUUUVIRSIUENNULEIISX@0 edges=24 letters=19 loops=7 central=U dead at the board                      4277s  44.7M/s ETA  20.4 min
  [312/400·312] LXVVVUUUVIRSIUENNULEIOSX@0 edges=24 letters=19 loops=7 central=U dead at the board                      4298s  44.6M/s ETA  20.2 min
  [313/400·313] LXVVVUUUVIRSIUENNULEITSX@0 edges=24 letters=19 loops=7 central=U dead at the board                      4320s  44.5M/s ETA  20.0 min
  [314/400·314] LXVVVUUUVIRSIUENNULEIXSX@0 edges=24 letters=19 loops=7 central=U dead at the board                      4341s  44.4M/s ETA  19.8 min
  [315/400·315] NGNANNCBRUNOVVVUUUJNSULN@0 edges=24 letters=19 loops=7 central=N dead at the board                      4356s  44.4M/s ETA  19.6 min
  [316/400·316] NGNANNCBRUNOVVVUUUNNSULN@0 edges=24 letters=19 loops=7 central=N dead at the board                      4371s  44.4M/s ETA  19.4 min
  [317/400·317] NGNANNCBRUNOVVVUUUONSULN@0 edges=24 letters=19 loops=7 central=N dead at the board                      4386s  44.4M/s ETA  19.1 min
  [318/400·318] NGNANNCBRUNOVVVUUURNSULN@0 edges=24 letters=19 loops=7 central=N dead at the board                      4401s  44.4M/s ETA  18.9 min
  [319/400·319] NGNANNCBRUNOVVVUUUXNSULN@0 edges=24 letters=19 loops=7 central=N dead at the board                      4415s  44.4M/s ETA  18.7 min
  [320/400·320] NGNANNCTRUNOVVVUUUINSULN@0 edges=24 letters=19 loops=7 central=N dead at the board                      4430s  44.4M/s ETA  18.5 min
  [321/400·321] TXEULEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4446s  44.3M/s ETA  18.2 min
  [322/400·322] TXNELEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4462s  44.3M/s ETA  18.0 min
  [323/400·323] TXNILEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4478s  44.3M/s ETA  17.8 min
  [324/400·324] TXNNLEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4494s  44.3M/s ETA  17.6 min
  [325/400·325] TXNOLEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4509s  44.3M/s ETA  17.3 min
  [326/400·326] TXNRLEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4525s  44.2M/s ETA  17.1 min
  [327/400·327] TXNUEEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=B dead at the board                      4544s  44.2M/s ETA  16.9 min
  [328/400·328] TXNUIEINSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=B dead at the board                      4564s  44.1M/s ETA  16.7 min
  [329/400·329] TXNULEENSZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4581s  44.1M/s ETA  16.5 min
  [330/400·330] TXNULEIESZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4595s  44.1M/s ETA  16.2 min
  [331/400·331] TXNULEINEZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4612s  44.1M/s ETA  16.0 min
  [332/400·332] TXNULEINFZWONULBEIROTNUL@35 edges=24 letters=19 loops=7 central=L dead at the board                      4628s  44.1M/s ETA  15.8 min
  [333/400·333] TXNULEINIZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4644s  44.0M/s ETA  15.6 min
  [334/400·334] TXNULEINNZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4659s  44.0M/s ETA  15.3 min
  [335/400·335] TXNULEINOZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4675s  44.0M/s ETA  15.1 min
  [336/400·336] TXNULEINRZWONULBEIROTNUL@35 edges=24 letters=18 loops=7 central=L dead at the board                      4691s  44.0M/s ETA  14.9 min
